date,device,failure,metric1,metric2,metric3,metric4,metric5,metric6,metric7,metric8,metric9
1/13/2015,Z1F0LSNZ,0,185760864,0,318,0,6,299449,0,0,18
1/13/2015,Z1F0LSPT,0,64315496,0,0,0,7,297906,0,0,0
1/13/2015,Z1F0LSQ4,0,144989760,0,0,0,7,307260,0,0,0
1/13/2015,Z1F0LSXW,0,225268160,0,0,0,7,295581,0,0,0
1/13/2015,Z1F0LT0S,0,77007176,0,0,0,6,308413,0,0,0
1/13/2015,Z1F0LT3Y,0,95506360,0,0,0,9,449502,0,0,0
1/13/2015,Z1F0LV8X,0,75500808,0,0,0,7,309404,0,0,1
1/13/2015,Z1F0LV93,0,79817448,0,0,0,9,460966,0,0,0
1/13/2015,Z1F0LVEM,0,205893416,0,0,6,57,232284,0,0,1
1/13/2015,Z1F0LVGY,0,178275608,0,0,0,7,309770,0,0,0
1/13/2015,Z1F0LVL5,0,48465648,0,0,0,10,461410,0,0,0
1/13/2015,Z1F0LVPW,0,3033560,0,1,0,7,294409,40,40,52
1/13/2015,Z1F0M0XP,0,72122408,0,0,0,10,304823,0,0,3
1/13/2015,Z1F0MA1S,0,176629608,0,0,0,7,213228,0,0,0
1/13/2015,Z1F0MBGF,0,27033472,0,0,0,57,232106,0,0,0
1/13/2015,Z1F0MCCA,0,167565056,0,0,0,12,323697,0,0,0
1/13/2015,Z1F0MM43,0,107993272,0,0,0,16,262589,0,0,0
1/13/2015,Z1F0MP8Q,0,192655912,0,0,1,7,253371,0,0,0
1/13/2015,Z1F0MR6M,0,71790376,0,0,0,13,299650,0,0,0
1/13/2015,Z1F0MRPJ,0,5536752,0,0,0,8,215342,0,0,0
1/13/2015,Z1F0MSSJ,0,109169048,0,0,0,11,302561,0,0,3
1/13/2015,Z1F0MTFT,0,100055288,0,0,0,12,261329,0,0,0
1/13/2015,Z1F0MWE7,0,240698976,0,0,0,13,301815,0,0,0
1/13/2015,Z1F0MXFY,0,2302792,0,0,0,10,234414,0,0,0
1/13/2015,Z1F0MYCF,0,240517800,0,0,0,10,302697,0,0,0
1/13/2015,Z1F0MYEL,0,62316616,0,3,0,37,264996,0,0,3
1/13/2015,Z1F0N5AD,0,67819000,0,0,0,68,231995,0,0,0
1/13/2015,Z1F0N7VR,0,179136304,0,0,0,9,232936,0,0,0
1/13/2015,Z1F0NVZA,0,126948152,0,0,60,10,201514,16,16,0
1/13/2015,Z1F0P16F,0,73495888,824,0,0,7,281145,0,0,2
1/13/2015,Z1F0P5D9,0,99097352,0,0,0,31,261186,0,0,0
1/13/2015,Z1F0PSHD,0,230943208,0,0,0,37,260539,0,0,1
1/13/2015,Z1F0Q8RT,0,91321872,0,0,4,8,199299,0,0,0
1/13/2015,Z1F0Q9H0,0,25832192,0,0,0,32,262867,0,0,0
1/13/2015,Z1F0QGSE,0,52225832,0,0,0,32,263084,0,0,0
1/13/2015,Z1F0QGWP,0,68630424,0,0,0,12,263004,0,0,1
1/13/2015,Z1F0QH0C,0,167149080,0,1,0,7,215606,0,0,0
1/13/2015,Z1F0QH7R,0,203796696,0,0,0,12,303496,0,0,0
1/13/2015,Z1F0QK05,0,123356824,0,0,0,8,213872,0,0,0
1/13/2015,Z1F0QKGH,0,36672640,0,0,0,14,262663,0,0,0
1/13/2015,Z1F0QKMV,0,94087192,0,0,0,10,301364,0,0,0
1/13/2015,Z1F0QL3N,0,238168648,0,0,0,9,217406,0,0,0
1/13/2015,Z1F0QLC1,0,81949976,0,0,0,7,214355,0,0,0
1/13/2015,Z1F0QLC7,0,10096384,0,0,0,64,195279,0,0,0
1/13/2015,Z1F0QQ5F,0,116508104,0,0,0,12,299594,0,0,0
1/13/2015,Z1F0QZJB,0,232972688,0,0,6,10,300480,0,0,0
1/13/2015,Z1F0R8QZ,0,53238784,0,15,0,95,236015,0,0,155
1/13/2015,Z1F0RGQV,0,141452176,0,0,0,89,227003,0,0,0
1/13/2015,Z1F0VJ8V,0,172701016,0,0,0,15,40,0,0,0
1/13/2015,Z1F0VNSW,0,222263360,0,0,0,5,204604,0,0,0
1/13/2015,Z1F0W23J,0,11648760,0,0,0,8,422648,0,0,10
1/13/2015,Z1F0WPTF,0,202150880,0,0,0,10,34,0,0,0
1/13/2015,Z1F0ZCPW,0,33860680,0,0,0,8,176897,0,0,1
1/13/2015,Z1F11B2R,0,130410976,0,0,0,5,343127,0,0,0
1/13/2015,Z1F11SL0,0,206671848,0,0,0,8,188110,0,0,0
1/13/2015,Z1F11SYE,0,84760072,0,0,2,7,198110,0,0,0
1/13/2015,Z1F130LH,0,154064936,56,0,0,24,251988,0,0,0
1/13/2015,Z1F1479Y,0,83939344,0,0,0,8,200135,0,0,0
1/13/2015,Z1F147WQ,0,202199832,0,0,0,8,166051,0,0,0
1/13/2015,Z1F148T1,0,132132672,0,0,0,8,195036,0,0,0
1/13/2015,Z1F14BGY,0,70192792,0,0,0,8,202299,0,0,0
1/13/2015,Z1F15HYM,0,129336568,0,0,0,8,225970,0,0,0
1/13/2015,Z1F1652D,0,31375040,0,0,0,8,205100,0,0,0
1/13/2015,Z1F1653X,0,170084936,0,0,0,8,187560,0,0,0
1/13/2015,Z1F17XPD,0,12887624,0,1,0,3,209709,0,0,1
1/13/2015,Z1F17YTD,0,137788264,0,1,0,5,211805,0,0,1
1/13/2015,Z1F17ZCN,0,158781072,0,1,10,3,207623,0,0,0
1/13/2015,Z1F18YB3,0,174577656,0,0,0,8,243260,0,0,0
1/13/2015,Z1F18YST,0,65165880,0,0,0,8,224046,0,0,0
1/13/2015,Z1F1901P,0,37877592,0,0,0,8,237133,0,0,0
1/13/2015,Z1F19KMH,0,207623840,0,0,0,14,43,0,0,5
1/13/2015,Z1F19QH0,0,123142504,0,0,0,15,44,0,0,0
1/13/2015,Z1F19TP2,0,160608472,0,0,0,9,27,0,0,0
1/13/2015,Z1F19TVX,0,63177672,0,0,0,11,88839,8,8,0
1/13/2015,Z1F1A0LM,0,216519496,0,0,0,7,246259,0,0,0
1/13/2015,Z1F1A0RP,0,237940008,0,0,0,7,194437,0,0,0
1/13/2015,Z1F1A1HH,0,234815840,0,0,0,7,224214,0,0,0
1/13/2015,Z1F1A83K,0,53830112,0,0,0,11,27,0,0,0
1/13/2015,Z1F1AD0M,0,141998360,0,0,1,21,234892,0,0,0
1/13/2015,Z1F1AFF2,0,108402584,112,0,0,12,36,0,0,0
1/13/2015,Z1F1B6NP,0,229110288,0,0,0,11,28,0,0,1
1/13/2015,Z1F1B799,0,212068608,0,0,0,14,42,0,0,0
1/13/2015,Z1F1CZ35,0,197141280,0,0,0,8,223297,0,0,0
1/13/2015,Z1F1FCH5,0,56516344,0,0,6,7,231081,24,24,0
1/13/2015,Z1F1FZ9J,0,197347592,0,0,0,5,220576,0,0,0
1/13/2015,Z1F1Q9BD,0,193665536,0,0,0,7,239858,0,0,0
1/13/2015,Z1F1R76A,0,58835896,0,0,0,6,331144,0,0,12
1/13/2015,Z1F1RJFA,0,40648008,1440,1,0,4,328665,0,0,0
1/13/2015,Z1F1VMZB,0,118327192,0,0,0,5,202794,0,0,0
1/13/2015,Z1F1VQFY,0,58069136,0,0,0,6,239423,0,0,0
1/13/2015,Z1F26YZB,0,189726344,0,1,0,1,286201,0,0,0
1/13/2015,Z1F282ZV,0,161976416,0,1,0,1,187092,0,0,0
1/14/2015,S1F01E6Y,0,220516984,0,0,0,12,254117,0,0,0
1/14/2015,S1F01XDJ,0,49994776,0,0,0,8,419741,0,0,0
1/14/2015,S1F023H2,0,203744280,0,0,1,19,509250,16,16,3
1/14/2015,S1F02L38,0,23894520,0,0,0,2,232868,0,0,8
1/14/2015,S1F03YZM,0,98462264,0,0,0,7,216674,0,0,0
1/14/2015,S1F044ET,0,131717664,0,0,0,5,244731,0,0,0
1/14/2015,S1F06ZX2,0,180122808,0,0,0,9,421311,0,0,0
1/14/2015,S1F09DZQ,0,63061072,144,0,2,6,394870,0,0,2
1/14/2015,S1F0AADQ,0,10581616,0,0,0,7,394637,0,0,1
1/14/2015,S1F0AEFT,0,177275328,0,0,0,9,405537,0,0,0
1/14/2015,S1F0BVK1,0,182940664,0,0,0,5,253378,0,0,0
1/14/2015,S1F0C95J,0,160026792,0,0,0,5,246036,0,0,0
1/14/2015,S1F0CE60,0,156483352,0,0,0,6,230767,0,0,0
1/14/2015,S1F0CVWK,0,5591504,1928,0,6,7,365325,0,0,0
1/14/2015,S1F0DKAN,0,235304112,0,0,0,6,274863,0,0,0
1/14/2015,S1F0DSTY,0,42895752,0,0,0,11,454074,0,0,0
1/14/2015,S1F0E9EP,0,149652032,0,0,0,8,213820,0,0,0
1/14/2015,S1F0EEP2,0,180078360,0,0,0,13,258451,0,0,0
1/14/2015,S1F0EGMT,0,115337232,0,0,0,9,213852,0,0,0
1/14/2015,S1F0EGSH,0,53565440,0,0,0,11,232492,0,0,0
1/14/2015,S1F0F4EB,0,57336592,0,0,0,9,217581,0,0,2
1/14/2015,S1F0F4G4,0,28209304,0,0,0,10,303411,0,0,2
1/14/2015,S1F0FGBQ,0,64267664,0,0,0,9,185483,0,0,0
1/14/2015,S1F0FP0C,0,213665048,0,0,0,9,217148,0,0,0
1/14/2015,S1F0FVBE,0,19342752,0,0,0,14,305483,0,0,0
1/14/2015,S1F0FW8K,0,61116296,0,0,0,92,233439,0,0,0
1/14/2015,S1F0FZ8F,0,162293216,0,0,0,7,213801,0,0,0
1/14/2015,S1F0G0XX,0,243950512,0,0,0,12,304273,0,0,0
1/14/2015,S1F0G9ZF,0,154203960,0,0,0,70,234382,0,0,0
1/14/2015,S1F0GCED,0,54131888,0,0,0,8,218407,0,0,0
1/14/2015,S1F0GG8X,0,68784640,64736,0,0,11,192179,0,0,2
1/14/2015,S1F0GGJD,0,169848816,0,0,0,62,206154,0,0,0
1/14/2015,S1F0GGPP,0,226094576,0,0,0,9,216902,0,0,0
1/14/2015,S1F0GHJ1,0,176298488,0,0,0,58,234318,0,0,0
1/14/2015,S1F0GJL9,0,209799344,0,0,0,63,236446,0,0,0
1/14/2015,S1F0GJW3,0,180553200,0,0,0,8,218716,0,0,0
1/14/2015,S1F0GKFX,0,45217904,0,0,0,65,237217,0,0,0
1/14/2015,S1F0GKL6,0,141427376,0,0,0,90,235622,0,0,0
1/14/2015,S1F0GPFZ,0,95539032,0,0,0,8,212322,0,0,0
1/14/2015,S1F0GPXY,0,65485624,0,0,0,8,213495,0,0,0
1/14/2015,S1F0GQCL,0,19151144,0,0,0,92,231440,0,0,0
1/14/2015,S1F0GRB1,0,36214408,0,0,0,67,236200,0,0,0
1/14/2015,S1F0GSD9,0,33167688,0,0,0,11,215195,0,0,0
1/14/2015,S1F0GSHB,0,65840672,0,0,0,91,238224,0,0,0
1/14/2015,S1F0GV0W,0,72737480,0,5,6,95,235944,0,0,0
1/14/2015,S1F0H6JG,0,156019016,0,0,0,7,209730,0,0,0
1/14/2015,S1F0H6JJ,0,70167296,0,0,0,35,264843,0,0,2
1/14/2015,S1F0J5JH,0,120577136,0,0,0,7,217644,0,0,0
1/14/2015,S1F0JD7P,0,174318688,0,0,0,58,238498,0,0,0
1/14/2015,S1F0JGJV,0,125796232,0,0,0,7,212954,0,0,0
1/14/2015,S1F0JMRJ,0,139337248,0,0,0,39,272225,0,0,14
1/14/2015,S1F0KY6R,0,190094248,0,0,0,14,302230,0,0,0
1/14/2015,S1F0KYCR,0,18022208,0,0,0,9,216126,0,0,0
1/14/2015,S1F0KZJJ,0,134910040,0,0,0,37,263957,0,0,0
1/14/2015,S1F0L0DW,0,236140496,0,0,0,7,299450,0,0,0
1/14/2015,S1F0LBMG,0,17518376,0,0,0,7,298893,0,0,7
1/14/2015,S1F0LBY2,0,180252160,0,0,0,11,462003,0,0,0
1/14/2015,S1F0LCKH,0,49098672,0,0,0,11,463875,0,0,0
1/14/2015,S1F0LCQX,0,65668528,0,0,0,7,297488,0,0,0
1/14/2015,S1F0LCTV,0,22934864,0,0,1,11,464448,0,0,0
1/14/2015,S1F0LCVC,0,18157032,0,0,0,8,214039,0,0,0
1/14/2015,S1F0LD15,0,192965496,0,0,0,6,299250,0,0,0
1/14/2015,S1F0LD2C,0,203541296,0,0,0,12,453801,0,0,0
1/14/2015,S1F0LD73,0,6806144,0,0,0,6,298248,0,0,0
1/14/2015,S1F0LR01,0,72286496,0,0,8,9,169543,0,0,0
1/14/2015,S1F0M2PQ,0,135869552,0,0,6,60,237851,0,0,0
1/14/2015,S1F0MBV5,0,174229688,0,0,0,4,359241,0,0,0
1/14/2015,S1F0P1K7,0,219641424,0,0,0,2,260437,0,0,0
1/14/2015,S1F0P2B4,0,36726952,0,0,0,4,266835,0,0,0
1/14/2015,S1F0P3G2,0,94906992,0,0,0,8,258306,0,0,1
1/14/2015,S1F0PEVC,0,227419544,0,0,0,6,233067,0,0,1
1/14/2015,S1F0PF59,0,152729552,0,0,0,6,261414,0,0,0
1/14/2015,S1F0PF5Q,0,137017104,0,0,0,12,261692,0,0,98
1/14/2015,S1F0PGHQ,0,220421432,0,0,0,6,258485,0,0,0
1/14/2015,S1F0PGZ6,0,205353512,0,0,0,5,261106,0,0,2
1/14/2015,S1F0PJAJ,0,232454504,0,0,0,12,264038,0,0,0
1/14/2015,S1F0PJJW,0,216144536,0,0,0,6,256240,0,0,0
1/14/2015,S1F0PJZP,0,5634776,0,0,0,12,258149,0,0,0
1/14/2015,S1F0PK2J,0,185747584,0,0,0,6,266578,0,0,0
1/14/2015,S1F0PK70,0,57395280,0,0,0,7,229372,0,0,0
1/14/2015,S1F0PL0R,0,138702520,0,0,0,6,238113,0,0,0
1/14/2015,S1F0PL7D,0,167762504,0,0,0,6,258135,0,0,1
1/14/2015,S1F0PLEL,0,50293064,0,0,0,7,234947,0,0,0
1/14/2015,S1F0QF3R,0,135262912,0,0,0,12,217869,0,0,1
1/14/2015,S1F0QWWF,0,234873288,0,0,0,6,237449,0,0,0
1/14/2015,S1F0QWZP,0,238067920,0,0,0,12,217722,0,0,2
1/14/2015,S1F0QXVD,0,106091392,0,0,0,6,235255,0,0,0
1/14/2015,S1F0QXXH,0,100299280,0,0,0,13,233489,0,0,0
1/14/2015,S1F0QY0Q,0,43669360,0,0,0,5,224531,0,0,6
1/14/2015,S1F0QY11,0,56464264,0,0,9,7,224731,16,16,0
1/14/2015,S1F0QY1C,0,104474584,0,5,0,11,266480,0,0,2
1/14/2015,S1F0QY71,0,140749008,0,0,0,13,234284,0,0,0
1/14/2015,S1F0QYJX,0,38916720,0,2,0,5,266169,0,0,1
1/14/2015,S1F0QYLA,0,214469480,0,1,0,5,258035,0,0,0
1/14/2015,S1F0QYMX,0,106724328,0,0,0,5,266031,0,0,5
1/14/2015,S1F0QYND,0,75154232,2568,0,17,6,265920,0,0,2
1/14/2015,S1F0QYYB,0,35293512,0,0,0,11,262553,0,0,0
1/14/2015,S1F0QZYJ,0,180749320,0,0,0,11,266047,0,0,0
1/14/2015,S1F0R0PX,0,49051560,0,0,0,12,234192,0,0,0
1/14/2015,S1F0R12B,0,183022112,0,0,0,6,232866,0,0,0
1/14/2015,S1F0R15Y,0,195646016,0,0,0,6,237928,0,0,0
1/14/2015,S1F0R2KW,0,3569424,0,0,0,8,235036,0,0,0
1/14/2015,S1F0R2SV,0,92866928,0,0,0,13,235464,0,0,1
1/14/2015,S1F0R2VP,0,141543184,0,0,0,12,238598,0,0,0
1/14/2015,S1F0R37Q,0,133543336,0,0,0,7,204233,0,0,4
1/14/2015,S1F0R3FB,0,172104216,0,0,12,6,237309,0,0,0
1/14/2015,S1F0R3LG,0,49786792,0,0,0,6,233615,0,0,0
1/14/2015,S1F0RM77,0,208590864,0,0,0,11,216337,0,0,0
1/14/2015,S1F0RQLR,0,196291984,0,0,0,7,260821,0,0,0
1/14/2015,S1F0RR2E,0,214536520,0,0,0,8,264646,0,0,0
1/14/2015,S1F0RR35,0,208561352,152,0,0,12,278125,0,0,0
1/14/2015,S1F0RR5M,0,103461400,0,0,6,10,193540,0,0,0
1/14/2015,S1F0RR7L,0,221469264,0,0,0,13,260090,0,0,0
1/14/2015,S1F0RREN,0,107827704,0,0,0,11,216164,0,0,1
1/14/2015,S1F0RS3B,0,5567112,0,0,0,7,263455,0,0,0
1/14/2015,S1F0RS72,0,65091744,0,0,0,8,277875,0,0,15
1/14/2015,S1F0RS81,0,152725480,0,0,0,13,263686,0,0,0
1/14/2015,S1F0RSDT,0,31810568,0,0,0,8,194458,0,0,3
1/14/2015,S1F0RSER,0,214306336,0,0,0,7,315060,0,0,0
1/14/2015,S1F0RSFT,0,174891264,0,0,0,12,194555,0,0,0
1/14/2015,S1F0RSG7,0,33332584,0,406,0,12,321220,0,0,2637
1/14/2015,S1F0RSMR,0,220391728,0,0,0,9,260717,0,0,26
1/14/2015,S1F0RSWJ,0,128316424,0,0,0,12,265749,0,0,0
1/14/2015,S1F0RSXC,0,227500416,0,0,0,8,141203,0,0,1
1/14/2015,S1F0RSZP,0,116215344,0,0,0,13,261606,0,0,0
1/14/2015,S1F0RSZZ,0,220246808,0,0,0,12,194618,0,0,0
1/14/2015,S1F0RVG8,0,241531776,0,0,6,6,314542,0,0,8
1/14/2015,S1F0S0NC,0,146064968,0,0,0,7,193019,0,0,2
1/14/2015,S1F0S2WJ,0,131377512,1184,0,0,14,261797,8,8,0
1/14/2015,S1F0S33G,0,195451144,32,0,6,11,180802,0,0,7
1/14/2015,S1F0S34C,0,63143920,0,1331,0,13,214175,0,0,34
1/14/2015,S1F0S351,0,27613264,0,0,0,8,264781,0,0,0
1/14/2015,S1F0S382,0,234333816,0,0,0,13,260884,0,0,0
1/14/2015,S1F0S387,0,215879112,0,2,0,12,260741,0,0,34
1/14/2015,S1F0S3A3,0,139784136,0,0,0,6,191243,0,0,1
1/14/2015,S1F0S3DF,0,51380072,0,0,0,8,190882,0,0,2
1/14/2015,S1F0S49E,0,152141712,0,0,0,8,261209,0,0,0
1/14/2015,S1F0S4CA,0,27167056,712,0,69,12,204551,0,0,0
1/14/2015,S1F0S4EG,0,87728904,0,0,0,6,254164,0,0,0
1/14/2015,S1F0S4G4,0,119464096,0,0,0,7,192396,0,0,0
1/14/2015,S1F0S4MG,0,1994776,0,0,0,13,257250,0,0,0
1/14/2015,S1F0S4T6,0,105017704,0,0,0,9,261317,0,0,0
1/14/2015,S1F0S4WV,0,123930984,0,0,0,10,193835,0,0,0
1/14/2015,S1F0S4Y9,0,5163464,0,0,76,10,184060,16,16,0
1/14/2015,S1F0S517,0,120027432,0,0,0,8,230229,0,0,0
1/14/2015,S1F0S52H,0,62814232,0,0,0,12,277717,0,0,0
1/14/2015,S1F0S58D,0,103987880,0,0,0,12,215369,0,0,0
1/14/2015,S1F0S5B2,0,60917800,0,0,0,8,314053,0,0,1
1/14/2015,S1F0S5CE,0,48289920,0,0,0,9,277727,0,0,0
1/14/2015,S1F0S5NE,0,70109696,0,0,2,7,319803,0,0,0
1/14/2015,S1F0S5VX,0,179214344,0,0,0,8,190810,0,0,1
1/14/2015,S1F0S5WJ,0,105629952,0,0,0,8,141568,0,0,3
1/14/2015,S1F0S613,0,2294904,0,0,0,9,193505,0,0,0
1/14/2015,S1F0S63A,0,55950696,0,0,0,6,234751,0,0,233
1/14/2015,S1F0S649,0,133231192,0,0,0,11,261741,0,0,0
1/14/2015,S1F0S65X,0,163996064,0,0,0,8,260706,0,0,0
1/14/2015,S1F0S68M,0,20949944,0,0,0,11,217092,0,0,0
1/14/2015,S1F0S6B7,0,45394264,0,0,0,11,192272,0,0,0
1/14/2015,S1F0S6EY,0,226957368,0,0,0,11,277887,0,0,8
1/14/2015,S1F0S6FZ,0,118903488,0,220,0,8,260278,0,0,24
1/14/2015,S1F0S6GZ,0,111480408,0,0,0,12,261815,0,0,0
1/14/2015,S1F0S6HH,0,32593568,0,0,0,8,313639,0,0,3
1/14/2015,S1F0S7B7,0,136902480,0,0,0,13,318460,0,0,0
1/14/2015,S1F0S7DN,0,133607016,0,0,0,8,315275,0,0,3
1/14/2015,S1F0SAB1,0,195175488,0,0,0,13,234959,0,0,0
1/14/2015,S1F0SBHA,0,226340256,0,0,0,12,257880,0,0,1
1/14/2015,S1F0SBJA,0,227064024,0,0,0,11,258337,0,0,0
1/14/2015,S1F0SC17,0,121374288,0,0,0,12,233285,0,0,0
1/14/2015,S1F0T1BB,0,65928928,0,0,0,8,318460,0,0,0
1/14/2015,S1F0T1K8,0,52659888,0,1,0,7,265392,0,0,7
1/14/2015,S1F0T24J,0,67673664,0,0,0,12,224985,0,0,0
1/14/2015,S1F0T29K,0,118400384,0,0,0,7,273452,0,0,0
1/14/2015,S1F0T2LA,0,200999816,424,0,1,10,265330,0,0,0
1/14/2015,S1F0TD9A,0,124530832,0,0,0,11,274791,0,0,0
1/14/2015,S1F0TKW7,0,211030312,0,0,0,12,261199,0,0,0
1/14/2015,S1F0TMRF,0,234619032,0,0,0,11,263462,0,0,0
1/14/2015,S1F0TNW4,0,108319280,0,0,0,10,257419,0,0,0
1/14/2015,S1F0TP5E,0,5663080,0,2693,0,10,279512,0,0,2522
1/14/2015,S1F0TP6E,0,9115616,0,1,0,7,321741,0,0,241
1/14/2015,S1F0TP75,0,76538920,0,0,0,10,194393,0,0,0
1/14/2015,S1F0TP82,0,237435912,0,0,0,8,256317,0,0,0
1/14/2015,S1F0TP8F,0,147912064,0,0,0,12,321710,0,0,8
1/14/2015,S1F0TPH4,0,51129184,0,0,0,13,219102,0,0,0
1/14/2015,S1F0TPJC,0,154957632,0,10,0,12,264799,0,0,42
1/14/2015,S1F0TPK1,0,71725200,0,0,0,11,190011,0,0,0
1/14/2015,S1F0TPMF,0,116408640,0,0,0,6,264575,0,0,0
1/14/2015,S1F0TQ9G,0,97844792,0,263,0,10,314117,0,0,263
1/14/2015,S1F0TQCV,0,224498912,0,0,0,8,310909,0,0,1
1/14/2015,S1F0TQJ4,0,155069712,0,0,0,8,258493,0,0,0
1/14/2015,S1F0TQLY,0,78599296,0,0,0,8,193450,0,0,6
1/14/2015,S1F0TQP1,0,167236544,0,72,0,12,276878,0,0,1150
1/14/2015,S1F0TQQ1,0,39489152,0,0,0,12,271817,0,0,0
1/14/2015,S1F0TQR9,0,204673096,0,0,0,11,195554,0,0,0
1/14/2015,S1F0TQTF,0,74861480,0,0,0,12,260272,0,0,0
1/14/2015,S1F0VE11,0,68217856,0,0,0,10,192581,0,0,0
1/14/2015,S1F0VE35,0,233528304,0,0,0,8,264626,0,0,0
1/14/2015,S1F0W45F,0,67282576,0,0,0,9,413396,0,0,1
1/14/2015,S1F0X4RC,0,168017536,0,0,0,11,204106,0,0,0
1/14/2015,S1F0XMNV,0,99653816,0,0,0,7,25,0,0,0
1/14/2015,S1F0Y6BM,0,121760664,0,0,0,8,203816,0,0,0
1/14/2015,S1F0Y8MA,0,175457512,0,0,0,8,202150,0,0,0
1/14/2015,S1F0YX6Z,0,77961152,0,0,0,8,203655,0,0,1
1/14/2015,S1F100R5,0,21306040,0,0,0,7,245903,0,0,0
1/14/2015,S1F101MC,0,124123432,0,0,0,10,216773,0,0,6
1/14/2015,S1F101SP,0,227519792,0,0,0,8,216569,0,0,0
1/14/2015,S1F1021H,0,227819520,0,0,0,11,241874,0,0,0
1/14/2015,S1F1073Z,0,48720488,0,0,0,24,251902,0,0,0
1/14/2015,S1F10AS0,0,95865928,0,0,0,10,426238,0,0,0
1/14/2015,S1F10BNL,0,81935464,0,0,0,14,332947,0,0,0
1/14/2015,S1F10BRH,0,174499064,0,0,0,10,216579,0,0,0
1/14/2015,S1F10D0P,0,129354624,0,0,0,9,421729,0,0,0
1/14/2015,S1F10FDX,0,128082840,0,0,0,11,217545,0,0,6
1/14/2015,S1F10FF0,0,232243544,0,0,0,8,236690,0,0,1
1/14/2015,S1F10FZB,0,171794576,0,0,0,16,335408,0,0,0
1/14/2015,S1F10GSG,0,68652904,0,0,0,9,218614,0,0,0
1/14/2015,S1F10HH5,0,202705472,0,0,0,9,415449,0,0,0
1/14/2015,S1F10JL3,0,86084256,0,0,0,24,251641,0,0,0
1/14/2015,S1F10NDB,0,235809360,0,0,0,8,215980,0,0,0
1/14/2015,S1F10NM6,0,30342744,0,0,0,14,337095,0,0,0
1/14/2015,S1F10P0S,0,217533448,0,0,0,7,415685,0,0,0
1/14/2015,S1F10PED,0,50565392,0,0,0,5,202320,0,0,0
1/14/2015,S1F10QDG,0,202107544,0,0,0,5,225782,0,0,0
1/14/2015,S1F10QG6,0,158047144,0,0,0,6,218036,0,0,0
1/14/2015,S1F10QL8,0,48915368,0,0,0,6,203409,0,0,0
1/14/2015,S1F10RKC,0,17076288,0,0,0,12,246649,0,0,0
1/14/2015,S1F10RWZ,0,93237152,0,0,0,11,244388,0,0,0
1/14/2015,S1F10V1N,0,119844632,0,0,0,10,418567,0,0,0
1/14/2015,S1F10VJH,0,12262880,0,0,0,11,234479,0,0,0
1/14/2015,S1F10VP8,0,126016200,0,12,0,25,212594,0,0,0
1/14/2015,S1F114QM,0,196253240,0,0,0,9,420391,0,0,0
1/14/2015,S1F115Z6,0,4766648,0,0,0,11,253358,0,0,0
1/14/2015,S1F1162D,0,190116560,0,0,0,7,237589,0,0,0
1/14/2015,S1F116H4,0,90412000,0,0,0,9,218136,0,0,0
1/14/2015,S1F116J4,0,99761224,0,0,0,18,334931,0,0,0
1/14/2015,S1F117PK,0,171528432,0,0,0,12,212538,0,0,0
1/14/2015,S1F118JP,0,103627616,0,0,0,7,202270,0,0,0
1/14/2015,S1F11A9R,0,164836928,0,0,0,23,243789,0,0,0
1/14/2015,S1F11AK8,0,22160728,0,0,0,11,245716,0,0,0
1/14/2015,S1F11B1E,0,94273600,0,0,0,11,235436,0,0,0
1/14/2015,S1F11C16,0,85580208,0,0,0,8,223201,0,0,0
1/14/2015,S1F11CJC,0,158620048,0,0,0,13,244149,0,0,0
1/14/2015,S1F11DBJ,0,223714840,0,0,0,12,246235,0,0,0
1/14/2015,S1F11ETS,0,83607616,0,0,0,11,217487,0,0,0
1/14/2015,S1F11G2C,0,135700064,0,0,0,16,330592,0,0,0
1/14/2015,S1F11K34,0,162705224,0,0,0,14,333342,0,0,0
1/14/2015,S1F11L11,0,87064360,0,0,0,9,422924,0,0,0
1/14/2015,S1F11S5B,0,229298520,0,0,0,11,201928,0,0,0
1/14/2015,S1F11XDA,0,46730552,0,0,0,10,202789,0,0,0
1/14/2015,S1F11Y4K,0,44596824,0,0,0,14,324085,0,0,0
1/14/2015,S1F121LH,0,134458792,0,0,0,9,202696,0,0,0
1/14/2015,S1F122HQ,0,31149168,0,0,0,11,203517,0,0,1
1/14/2015,S1F122KD,0,211051280,0,0,0,8,236166,0,0,0
1/14/2015,S1F12788,0,202180728,0,0,0,11,205646,0,0,0
1/14/2015,S1F12XGM,0,30070608,0,0,0,8,248358,0,0,1
1/14/2015,S1F12XJ4,0,162262792,152,0,0,14,235337,0,0,0
1/14/2015,S1F12Y53,0,158674104,2336,0,0,8,194891,0,0,0
1/14/2015,S1F12ZAS,0,51041360,0,0,0,10,238068,0,0,0
1/14/2015,S1F12ZQB,0,64365784,0,0,0,12,250626,0,0,0
1/14/2015,S1F12ZRR,0,45667736,0,0,0,8,246439,0,0,0
1/14/2015,S1F12ZSD,0,133553736,0,0,0,13,235051,0,0,0
1/14/2015,S1F12ZZ2,0,131650456,0,0,0,11,245997,0,0,0
1/14/2015,S1F130GX,0,169299536,0,0,0,11,244855,0,0,0
1/14/2015,S1F130JB,0,113388248,0,0,0,9,203015,0,0,0
1/14/2015,S1F1318D,0,68428088,4960,0,0,13,89384,0,0,0
1/14/2015,S1F131F6,0,237995920,0,0,0,8,224694,0,0,0
1/14/2015,S1F132A5,0,223266464,0,0,0,11,241968,0,0,0
